fuente|inmueble|operacion|zona|distrito|direccion|precio|soles|dolares|variacion|mantenimiento|caracteristica|area|dormitorio|baños|estacionamientos|detalle|enlace|fecha
urbania|casas|venta|Lima Centro|Lima Cercado|"Jr. Teniente Arancivia 299, Cercado de Lima
Lima Cercado, Lima"|S/ 780,000 · USD 208,000|780000|208000|||"392 m² tot.
4 dorm.
3 baños
1 estac."|392|4|3|1|Se vende casa de 2 pisos en buen estado de conservación ideal para vivir. valor comercial: S/ 780, 000. características: + Área de Terreno: 182. 04 m2. + Área Ocupada: 392. 04 m2. + Zonificación: zte-3. + Cuenta con 4 dormitorios, 3 baños, azotea y estacionamiento. + Ubicada en un entorno urbano-residencial, cerca Avenida Sebastián Lorente. ¡agenda una visita gratis! Recuerda, en Grupo Ordesa podrás encontrar inmueble en todo el Perú. Solicita tu catálogo para encontrar propiedades en soles y en dólares esperando por ti. *Tipo de cambio referencial de 3. 75. Sujeto a variación diaria por fluctuación del mercado. No te olvides de seguirnos en nuestras redes sociales: ig: @grupo. ordesa. fb: Grupo Ordesa. sadorsa sac - ruc Ver datos. sadorsa bank - ruc Ver datos|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-lima-cercado-lima-4-dormitorios-145470062?n_src=Listado&n_pg=1&n_pos=11|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"JR Dinamarca - A UN Paso DEL Colegio Santa Isabel DE Hungria Y Coliseo Amauta
San Rafael, Lima Cercado"|S/ 746,250 · USD 199,000|746250|199000|||"160 m² tot.
4 dorm.
2 baños
1 estac."|160|4|2|1|Vendo Linda Casa Independiente de 2 pisos y azotea frente al Parque MadridUrbanización San Rafael, muy cerca al Coliseo Amautaárea de terreno: 160. 00 m2, construido: 220 m21er piso: - Cochera para 1 auto- Hall de Ingreso- Sala- Comedor- Baño de visita- Oficina (con posibilidad de implementarlo como dormitorio) - Cocina- Lavandería- Patio interno2° piso: - 2 dormitorios con vista a parque- 2 dormitorios con vista y acceso a terraza interior- Baño secundario completo3° piso: - Depósito- Azotea- Tendalagenda una visita y haz posible esta oportunidad-dmayo Real Estate|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-rafael-lima-cercado-4-dormitorios-146687534?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=12|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"Calle Eduardo del Castillo Cercado de Lima al 2400
Centro De Lima, Lima Cercado"|S/ 1,012,026 · USD 300,000|1012026|300000|||"297 m² tot.
6 dorm.
1 estac."|297|6||1|Venta de casa en cercado de lima límite con pueblo librea una cuadra de Av. Alejandro Bertello, a unas cuadras de Av. Mariano Cornejo y de Plaza La Bandera. *Detalle del inmueble: -Área de terreno 174. 80 m2, de 2 pisos, con ingreso independiente para el 2do piso. Casa para remodelar por su antigüedad. -Área construida: 297m2*1er. Piso: -Sala comedor amplia con vista a jardín y sala de estar. -Cocina amplia cerrada con reposteros y lavandería. -Conexión a gas natural de Calidda. -03 dormitorios con closet. -02 baños completos. -Jardín interno. -Medidor de luz y agua independiente para cada piso-Cochera delantera dentro de reja. *2do. Piso-Área construida 150m2-Acceso independiente como un departamento. -03 dormitorios. -Sala comedor amplia con vista a la calle. -Cocina amplia cerrada con reposteros y lavandería. -01 baño completo. -Azotea con habitación y baño-Cistena subterránea para agua-Tanque elevado para agua-Aires disponibles-Antigüedad + de 30 años. **Precio de venta: $300, 000 dólares. **Para mayor información y visitas, contactarme!|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-centro-de-lima-lima-cercado-5-a-mas-dormitorios-148123873?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=13|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"Sebastian Lorente, Cercado de Lima
Lima Cercado, Lima"|S/ 648,000 · USD 190,588|648000|190588|||"363 m² tot.
7 dorm.
7 baños"|363|7|7||Contactarse claudia meiggs / Celular 9 9 4 6 5 7 5 1 8 venta de casa como terreno en cercado de lima A precio de remate. El área total es de 363. 66 M2 Y puedes adquirirlo A solo S/. 698, 100 (ni siquiera está A precio de terreno). Es una casa en quinta de 363 M2 que incluye 7 dormitorios, los cuales puedes alquilar Y vivir de tus rentas O usarlo todo como vivienda. Consta también de 4 baños, 1 cocina, sala comedor, 7 dormitorios, 1 depósito, patio y jardín. Excelente ubicación, de fácil acceso A avenidas principales como av. Sebastian lorente, A pocas cuadras de av. Miguel grau Y jr. Ancash. Además, está cerca del colegio maria auxiliadora Y colegio republica de guatemala, así como A 1 cuadra de marvisur. Es una excelente oportunidad de inversión! Si estás buscando una casa grande con varias habitaciones, con un jardin grande, este es tu lugar. Si además lo quieres para una oportunidad de negocio, quieres colocar una casa de reposo, tienes un negocio en el que necesitas amplio espacio O si también luego de adquirirlo te interesa la oportunidad de alquilarlo, este es el lugar ideal, ya que tiene 7 habitaciones, 7 baños Y cada habitación alrededor de 15 M2. Propiedad sin hipoteca agenda tu cita precio: S/. 698, 100 *El tipo de cambio es referencial y podría estar desactualizado. Contactarse claudia meiggs / Celular 9 9 4 6 5 7 5 1 8|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-lima-cercado-lima-5-a-mas-dormitorios-147787503?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=1&n_pos=14|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"Sebastian Lorente Mz. C Lote 19 Cercado de Lima
Martinete, Lima Cercado"|S/ 332,500 · USD 95,000|332500|95000|||"99 m² tot.
3 dorm.
2 baños
1 estac."|99|3|2|1|Casa de venta de 99 m2 en el corazón de Cercado de LimaPrimer nivel: - Sala comedor con vista externa- Cocina cerrada- 01 medio bañoSegundo nivel: - 02 Dormitorios- 01 Baño completoTercer nivel: - 01 Dormitorio- LavanderíaAceptan mascotasParqueCerca de Estación Presbitero MaestroPrecio: us$ 95, 000Contáctame: Mayte Pinares9*5*8*1*4*8*5*9*9*|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-martinete-lima-cercado-3-dormitorios-147676455?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=1&n_pos=15|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"jr Parque de la Reserva
Santa Beatriz, Lima Cercado"|S/ 998,000 · USD 299,000|998000|299000||40|"129 m² tot.
5 dorm.
4 baños"|129|5|4||"Venta de simpática Casa en La urbanización santa Beatriz. Frente al parque al Parque de la Reserva- Paseo mágico del agua. Ubicado en calle Parque de la reserva. La propiedad de ubica en un simpático Condominio de solo 10 casas con buena seguridad. Primer Nivel: - Área de terreno 128-90mt2 | área construida 230m2. - Amplia Sala/Comedor con salida a la terraza. - Terraza interna. - Cocina cerrada con muebles. - Baño de visita. - 2 Cuartos de estudio/trabajo. - área de lavandería. - 2 estacionamientos (interno y externo) Segundo Nivel: - 4 dormitorios con clóset. - 1 baño completo. - 3er nivel amplia Terraza con un baño y cuarto de servicio. Datos relevantes: - Conservación del inmueble: Buen estado. - Documentación en regla (sin hipoteca) Citas con un día de anticipación. Atención!.. Solo trato directo. Abstenerse Intermediarios"|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-santa-beatriz-lima-cercado-5-a-mas-dormitorios-148827566?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=16|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"Jiron teniente Arancivia 299, Cercado de Lima
Lima Cercado, Lima"|S/ 780,000|780000||||"182 m² tot.
4 dorm.
5 baños
1 estac."|182|4|5|1|Precio de venta: S/ 780, 000. Área de terreno: 182. 04 m² Área construida: 392. 04 m² Zonificación: zte-3 (Zona de Tratamiento Especial) Propiedad ubicada en un entorno urbano-residencial tranquilo y bien conectado, ideal para vivienda familiar o proyecto inmobiliario. Cuenta con amplios ambientes y buena iluminación natural. Características: 4 dormitorios. 5 baños. Azotea. Estacionamiento. Excelente oportunidad para invertir en una zona con proyección y fácil acceso a vías principales. Inmueble adjudicado por entidad financiera, precio final sujeto a evaluación|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-lima-cercado-lima-4-dormitorios-147899824?n_src=Listado&n_pg=1&n_pos=17|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"Calle Luis Romero 1025
Lima Cercado, Lima"|S/ 2,033,000 · USD 549,000|2033000|549000|||"160 m² tot.
12 dorm.
8 baños"|160|12|8||Excelente oportunidad de inversión inmobiliaria en una zona de alta rotación y demanda permanente. Se vende edificio completo en bloque, ubicado en Jirón Luis Romero 1025, a la altura de Av. Colonial con Av. Universitaria, un punto estratégico con fuerte componente residencial, comercial y universitario. La propiedad está compuesta por 4 departamentos independientes más un dúplex en el último piso, todos debidamente independizados, lo que brinda flexibilidad total al inversionista: renta inmediata, reventa por unidades o valorización a mediano plazo. Características del inmueble: - Edificio completo en venta (venta en bloque) - 4 departamentos independientes. - 1 dúplex. - Unidades independizadas. - Ideal para renta multifamiliar. - Potencial de flujo mensual inmediato. - Excelente proyección de plusvalía. Ubicación estratégica de alta demanda. Ubicado en un entorno altamente dinámico, con cercanía directa a: - Av. Universitaria y Av. Colonial (conectividad total) - Universidades e institutos (alta demanda de alquiler continuo) - Comercios, mercados, bancos y servicios. - Transporte público, corredores y vías principales. - Zonas residenciales consolidadas y comercio activo. Esta ubicación asegura ocupabilidad constante durante todo el año, convirtiendo al inmueble en una inversión sólida, estable y rentable, ideal para perfiles conservadores o de crecimiento patrimonial. Ideal para: - Inversionistas que buscan ingresos desde el primer día. - Compra en bloque para renta tradicional. - Estrategias de diversificación inmobiliaria. - Empresas, desarrolladores o inversionistas patrimoniales. Venta en bloque – oportunidad única en una zona de alta demanda y fácil colocación. Contáctanos para recibir información financiera detallada y coordinar una visita|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-lima-cercado-lima-5-a-mas-dormitorios-148653899?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=18|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"Calle Arias Araguez
Chacra Rios Sur, Lima Cercado"|S/ 690,000 · USD 199,000|690000|199000|||"162 m² tot.
3 dorm.
2 baños
1 estac."|162|3|2|1|Casa de un piso, dividida en 2 mini departamentos, ideal para compartir gastos. Lista para ocupar inmediatamente. Calle cerrada, zona tranquila. Límite con Pueblo Libre. Cerca a U. La Católica, San Marcos, parque La Bandera. Parámetros: 4 pisos. Precio como terreno.|https://urbania.pe/inmueble/clasificado/veclcapa-venta-de-casa-en-chacra-rios-sur-lima-cercado-3-dormitorios-148730488?n_src=Listado&n_pg=1&n_pos=19|2026-02-01
urbania|casas|venta|Lima Centro|Lima Cercado|"CALLE ELVIRA GARCIA Y GARCIA ESQUINA CON TENIENTE MOORE
Los Cipreses, Lima Cercado"|S/ 2,479,000 · USD 670,000|2479000|670000|||"588 m² tot.
10 dorm.
4 baños
5 estac."|588|10|4|5|Descubre esta amplia propiedad de 3 pisos en Urb. Los Cipreses, con 588 m² de terreno, diseñada para proyectos residenciales o comerciales de gran impacto. 10 dormitorios distribuidos en 3 niveles, ideales para adaptar según tus necesidades. 2 cocheras espaciosas, con capacidad para hasta 5 autos. Frente de 24. 50 ml, con lados de 24 ml, perfecto para maximizar el uso del terreno. Oportunidades de Inversión: ️ Residencia de ancianos o casa de reposo. ️ Anexo de clínicas u oficinas médicas. ️ Desarrollo inmobiliario en una ubicación estratégica. Ubicación Privilegiada: En el corazón del Cercado de Lima, cerca de hospitales, centros educativos y avenidas principales. ¡Todo lo que necesitas está a pocos minutos! Haz crecer tu inversión en un inmueble versátil y con un gran potencial de rentabilidad.|https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-los-cipreses-lima-cercado-5-a-mas-dormitorios-145549259?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=20|2026-02-01
